index,rank,Protocol,Domain,Primary,Path,Num_Paths,Num_Symbol
634883,3.83,0,3,13,8,1,3
610693,2.18,0,3,16,9,1,4
635597,3.72,0,23,3,9,2,5
631121,5.8,0,3,10,25,2,4
613786,3.49,0,15,2,5,2,5
620249,5.71,0,15,5,8,2,5
635166,4.01,0,3,8,41,3,6
615627,4.56,0,3,11,7,1,4
631507,3.72,0,3,7,39,3,11
639267,3.64,0,3,8,13,2,4
608084,2.59,0,6,7,22,2,7
643438,2.6,0,3,10,23,3,6
617713,4.62,0,3,7,8,1,5
610317,1.39,0,2,11,17,2,5
644731,3.71,0,3,12,7,1,4
638543,5.19,0,3,3,43,4,8
609597,4.8,0,9,4,9,2,4
640376,2.66,0,14,37,23,2,11
618624,7.24,0,3,5,47,5,7
635221,5.44,0,3,12,36,3,9
630980,4.97,0,3,7,14,2,3
646082,8.63,0,13,2,18,2,5
636259,2.48,0,2,13,11,1,4
640292,3.18,0,25,4,27,3,9
646998,1.79,0,3,4,14,1,2
645699,3.94,0,13,5,23,2,6
631545,2.85,0,17,10,9,2,6
605766,2.45,0,3,6,13,1,4
613032,8.08,0,3,6,24,3,5
624177,4.08,0,3,13,45,2,9
633165,5.23,0,3,8,22,2,9
638821,2.72,0,3,7,15,1,4
610230,4.57,0,3,4,41,4,7
646113,4.76,0,3,12,29,2,5
603929,4.77,0,3,8,19,2,4
643171,3.99,0,3,8,8,1,3
610522,2.55,0,5,3,18,1,5
611389,3.39,0,5,15,30,3,7
612018,4.52,0,2,2,54,6,11
309012,0.0,0,2,13,0,0,3
645088,2.53,0,15,10,28,2,8
650104,4.79,0,16,2,29,3,9
624729,0.0,0,3,7,8,2,4
639617,4.65,0,3,11,23,4,6
640257,3.12,0,3,10,22,2,6
604897,4.55,0,3,6,36,3,6
646756,5.01,0,3,5,20,2,5
643435,3.03,0,3,6,9,2,3
614498,5.31,0,3,7,36,3,5
640073,4.58,0,3,9,11,2,5
628989,2.84,0,14,7,11,1,4
532717,5.09,1,6,6,174,7,36
606066,0.0,0,3,16,12,1,4
633687,3.97,0,10,3,31,4,8
633012,8.63,0,13,2,31,2,6
522305,4.42,1,3,6,217,8,20
608870,2.8,0,3,8,19,2,4
639890,4.7,0,3,3,68,5,13
617542,2.5,0,3,9,16,2,4
605400,2.82,0,2,3,8,1,3
615864,5.0,0,3,7,4,2,3
633662,4.66,0,3,10,17,4,6
631248,4.25,0,3,8,9,2,3
625093,8.63,0,13,2,12,2,6
648737,3.14,0,10,4,7,2,4
618917,5.58,0,9,6,21,3,6
605061,3.76,0,3,12,13,1,4
606313,3.53,0,3,16,9,2,4
630670,4.58,0,3,15,21,4,6
616158,7.72,0,3,2,27,3,6
641571,6.06,0,7,3,67,4,11
626865,7.64,0,3,9,13,2,3
607593,1.27,0,3,14,9,2,4
624384,4.75,0,3,7,19,4,5
641474,2.63,0,3,18,11,1,5
605585,2.6,0,3,12,9,1,3
643959,4.63,0,3,4,12,1,3
627512,2.15,0,5,13,15,3,6
640910,4.05,0,3,5,6,2,3
629869,4.84,0,8,3,12,3,5
613043,7.05,0,3,14,39,5,9
616779,4.52,0,9,13,23,3,7
608783,2.05,0,5,9,9,1,4
636270,5.05,0,3,16,17,2,5
632924,4.48,0,3,6,16,3,4
630180,4.5,0,3,13,14,2,4
610192,5.09,0,7,8,61,2,11
626288,4.36,0,3,24,21,4,9
634434,1.47,0,13,12,4,2,4
604972,2.56,0,3,20,14,2,4
603057,4.08,0,3,16,23,2,5
607930,2.78,0,3,14,21,1,4
612636,4.89,0,3,8,27,2,6
642789,4.21,0,3,14,7,1,4
630922,5.14,0,3,9,36,2,9
631960,3.58,0,3,7,18,3,6
607651,5.17,0,3,6,106,4,17
612871,2.17,0,9,4,10,1,5
628193,4.56,0,3,11,17,1,5
619466,4.03,0,3,7,34,1,5
641366,5.07,0,11,11,24,3,7
641833,2.54,0,2,6,7,1,3
626475,4.81,0,3,6,19,2,5
633458,8.63,0,13,2,10,2,4
607847,2.37,0,3,11,7,2,3
618531,4.76,0,3,12,22,2,5
631855,5.09,0,9,10,16,3,5
614084,4.26,0,3,5,21,4,5
609789,4.17,0,3,9,9,1,3
604575,2.29,0,14,10,9,1,5
606963,2.16,0,3,13,12,1,3
628128,5.22,0,3,16,24,4,7
641809,7.2,0,13,7,11,2,4
625098,7.03,0,3,10,31,5,11
605573,4.73,0,9,4,10,2,5
618264,5.16,0,3,8,13,1,4
608764,0.0,0,3,10,9,1,4
634445,8.63,0,13,2,15,2,4
638394,2.48,0,3,9,13,2,4
636528,3.57,0,3,18,19,2,7
643510,4.5,0,3,9,8,1,2
620314,0.0,0,10,5,16,2,6
607147,2.52,0,3,19,16,1,3
605580,2.84,0,3,7,17,2,5
609918,2.6,0,5,4,47,3,8
636694,3.48,0,3,7,11,2,5
619777,5.67,0,11,4,13,2,5
628242,2.79,0,2,11,8,1,3
646178,3.67,0,2,3,10,2,3
635505,3.21,0,3,7,26,2,5
611953,2.66,0,3,11,10,1,3
609194,4.5,0,3,9,47,3,6
612676,4.6,0,13,2,28,1,8
627023,5.21,0,6,3,36,3,8
636597,2.74,0,3,8,20,2,5
647527,3.95,0,16,2,19,2,6
645626,4.5,0,3,11,35,3,6
647191,3.14,0,3,10,20,3,5
632655,8.63,0,13,2,14,2,4
646427,5.99,0,3,13,29,3,6
632592,2.02,0,3,11,9,2,3
635486,4.76,0,3,6,13,2,4
614236,4.19,0,3,5,12,1,3
634580,5.15,0,13,2,22,2,6
629882,4.64,0,3,6,26,4,7
607285,6.36,0,3,11,29,4,7
603613,4.58,0,5,12,26,1,7
636479,4.59,0,3,12,10,2,4
3555,0.0,0,8,10,0,0,2
615805,5.44,0,9,8,36,5,8
637581,4.83,0,16,5,11,1,5
636892,3.02,0,3,18,7,1,6
459334,3.58,1,2,7,126,5,23
604023,10.0,0,3,8,24,5,8
642287,3.86,0,3,3,64,3,16
619034,6.31,0,5,8,40,5,9
605238,2.69,0,10,2,7,1,4
617586,4.54,0,3,12,10,1,4
619248,4.46,0,2,3,30,1,7
626121,5.07,0,8,4,33,3,6
647689,0.0,0,10,12,12,1,4
633328,8.45,0,3,6,19,2,4
638616,5.36,0,3,4,33,3,7
646988,7.89,0,10,5,27,3,6
626668,4.21,0,3,10,19,3,5
649912,5.09,0,9,10,13,2,4
643011,0.0,0,10,7,13,1,4
629926,4.53,0,16,3,22,3,7
648438,4.51,0,12,3,37,5,8
614018,4.92,0,15,4,46,3,8
648366,4.81,0,3,11,26,3,7
611703,5.14,0,12,8,26,2,7
617999,4.79,0,3,15,11,2,4
634091,4.78,0,3,8,27,2,5
641684,4.58,0,3,9,31,1,7
641091,4.9,0,3,12,22,3,5
628260,5.02,0,2,4,45,4,7
648223,5.2,0,3,4,42,8,10
648804,0.0,0,10,13,17,2,8
605736,0.0,0,2,15,8,3,5
638267,4.55,0,12,9,20,1,3
644790,4.82,0,3,12,22,2,4
632850,6.05,0,3,8,41,2,8
615920,3.57,0,3,12,11,3,5
638938,5.15,0,15,6,18,1,6
607143,0.0,0,2,9,11,2,4
605139,2.28,0,13,12,17,1,5
626569,4.63,0,3,7,27,2,6
646819,5.07,0,12,4,22,2,4
631298,0.0,0,10,14,22,2,6
633763,3.83,0,11,7,23,3,6
642486,6.86,0,9,7,12,1,6
631490,4.86,0,8,7,10,2,4
637038,3.93,0,3,8,21,2,4
619396,4.54,0,3,11,26,3,6
639240,4.14,0,3,12,15,1,4
610252,2.74,0,2,5,22,3,6
606911,5.14,0,7,5,41,4,10
648356,5.02,0,3,12,32,2,8
619812,4.81,0,3,11,39,3,6
636579,4.6,0,3,6,17,3,5
650566,5.55,0,3,8,43,4,6
614224,2.81,0,2,6,8,1,4
605234,0.0,0,6,9,14,2,5
650515,4.69,0,11,2,28,3,7
610500,5.99,0,3,3,45,4,7
604766,2.73,0,3,16,4,1,3
609889,3.09,0,2,17,9,1,4
613635,3.35,0,3,13,26,2,5
631533,5.06,0,16,3,3,2,4
609463,3.73,0,8,4,9,2,4
608117,3.59,0,3,9,6,1,4
636873,3.65,0,3,5,11,2,3
644537,4.59,0,3,17,28,3,6
635754,3.25,0,14,8,24,3,8
640368,4.46,0,13,5,24,3,6
633959,3.27,0,11,16,27,3,7
624351,4.89,0,3,3,25,4,6
34703,0.0,0,0,19,23,3,8
620429,4.14,0,3,7,18,2,5
615457,4.25,0,3,11,22,2,5
648797,3.14,0,3,8,19,3,5
620863,4.55,0,3,10,30,3,6
632656,5.02,0,3,9,47,5,11
631917,4.64,0,3,6,17,3,5
645697,4.93,0,3,13,10,1,4
632750,4.89,0,3,7,42,6,11
638232,4.79,0,3,6,24,2,7
627816,4.8,0,9,7,10,2,4
633411,2.91,0,3,20,19,2,5
639950,3.15,0,3,11,17,1,5
648222,5.4,0,11,9,17,1,4
614126,4.53,0,6,6,11,2,4
643371,3.26,0,3,17,11,1,4
641198,5.04,0,3,7,15,3,4
646426,3.63,0,3,13,16,1,4
633312,4.06,0,3,14,21,1,4
639691,5.4,0,3,3,25,2,5
631174,5.29,0,3,10,16,2,5
624720,2.02,0,3,10,16,2,3
634717,2.59,0,6,6,11,1,4
634521,3.64,0,14,6,15,1,4
612769,4.7,0,3,8,19,2,4
638299,4.29,0,3,3,22,1,4
617610,3.73,0,3,12,5,2,4
624553,4.77,0,3,10,19,1,4
638119,4.41,0,3,11,21,2,5
637033,0.0,0,10,7,11,1,5
639630,4.49,0,3,15,10,2,4
617544,2.92,0,3,11,18,1,4
641385,0.0,0,3,11,11,2,4
603822,2.62,0,3,11,20,2,5
634429,4.74,0,8,5,25,3,6
106156,5.7,1,2,14,95,3,18
640378,3.34,0,3,12,5,2,3
639450,3.64,0,3,15,32,1,7
637840,4.6,0,3,8,56,1,12
616626,4.54,0,10,12,40,2,11
606185,3.27,0,3,17,24,1,6
611021,4.93,0,10,7,70,5,14
639148,5.07,0,18,4,55,4,11
618279,2.63,0,3,5,14,1,4
631020,5.39,0,11,5,35,4,10
640323,2.61,0,12,9,7,2,4
613150,5.21,0,6,3,49,6,10
650046,1.21,0,2,10,16,2,4
647228,4.74,0,3,3,21,3,4
610215,3.3,0,8,4,9,2,4
626679,4.56,0,3,8,32,2,6
632240,3.29,0,3,9,12,3,5
642061,4.59,0,12,5,29,5,8
645676,4.31,0,3,15,21,3,7
637048,3.34,0,3,9,6,1,4
638991,5.38,0,9,5,29,2,5
605826,0.0,0,3,6,24,2,5
604018,2.57,0,3,10,14,2,4
611972,3.22,0,3,13,36,3,6
607431,4.56,0,3,5,41,3,7
617992,4.67,0,3,11,16,1,4
605866,4.34,0,3,7,17,2,4
608766,2.9,0,3,14,20,3,6
611444,1.15,0,12,13,23,3,8
631361,3.91,0,3,14,34,2,7
612820,5.79,0,3,3,63,2,14
643127,2.49,0,3,9,18,2,5
619140,5.93,0,3,8,31,3,5
636452,4.28,0,3,12,14,2,3
650587,4.73,0,3,7,40,4,6
635721,4.78,0,3,9,35,5,7
616989,5.46,0,3,7,21,1,3
607214,7.26,0,3,5,45,4,7
627621,4.99,0,3,10,21,2,4
609042,2.81,0,3,17,9,1,4
635749,4.84,0,3,9,22,1,5
613845,1.94,0,10,6,29,3,7
610104,5.59,0,3,7,27,1,6
628019,4.91,0,16,8,18,2,7
607227,8.63,0,13,2,11,2,4
607594,5.81,0,3,14,16,3,5
615159,5.17,0,9,2,24,3,7
635128,3.77,0,3,8,15,1,4
643184,3.86,0,3,12,12,1,4
638546,4.6,0,3,6,41,4,8
644321,5.09,0,3,8,24,1,8
609473,5.12,0,12,11,9,3,5
646383,0.0,0,3,10,14,2,5
612579,4.59,0,13,2,27,3,7
638820,4.15,0,3,10,45,6,8
647286,4.63,0,9,4,29,2,9
644820,7.53,0,3,5,22,3,5
620250,3.6,0,3,9,36,3,6
212111,0.0,0,5,15,30,4,7
605819,5.85,0,3,8,47,2,15
640475,3.36,0,3,6,25,1,6
647139,3.87,0,3,10,14,1,5
607590,2.52,0,6,14,29,1,8
606760,0.29,0,3,15,12,3,6
650114,0.0,0,11,7,16,2,5
626748,2.34,0,3,9,15,1,6
625815,2.02,0,2,6,27,2,6
625811,4.05,0,3,7,16,2,4
639964,5.68,0,3,12,26,2,5
631133,4.94,0,3,5,16,3,5
645947,3.0,0,10,13,18,1,4
638532,3.81,0,3,11,26,2,4
635003,5.02,0,3,8,11,3,4
636466,4.65,0,3,7,28,3,6
615508,2.81,0,3,7,14,2,5
636806,2.0,0,12,5,19,2,5
647150,4.31,0,3,13,22,2,5
650226,5.12,0,3,16,96,5,16
607633,0.0,0,3,27,15,1,4
648879,5.58,0,9,6,31,3,5
611399,5.06,0,3,3,52,1,9
618658,5.07,0,16,10,43,3,12
638940,3.67,0,3,8,25,3,5
635714,2.61,0,3,26,30,3,9
604739,5.72,0,13,4,15,3,6
603108,4.53,0,3,17,14,1,5
635487,3.27,0,3,4,18,2,5
607787,0.0,0,10,8,18,2,4
610872,3.94,0,7,4,18,2,5
628966,3.77,0,2,9,17,1,4
629848,4.61,0,11,7,24,2,7
604436,0.0,0,20,13,29,2,9
603509,3.76,0,3,17,23,1,4
632628,3.52,0,3,14,39,1,7
632448,5.53,0,3,9,24,3,4
649235,2.73,0,11,3,12,1,4
630362,3.35,0,3,9,11,2,3
635495,4.52,0,12,5,11,1,5
607530,2.47,0,3,16,12,2,5
613677,6.75,0,3,11,40,2,7
643182,2.17,0,3,8,17,3,4
650035,4.75,0,9,10,57,5,13
608438,5.09,0,9,10,24,3,6
611412,3.05,0,9,15,14,1,4
612540,4.85,0,12,4,35,3,8
620798,2.93,0,12,3,13,2,5
641619,4.87,0,3,4,15,2,4
649512,5.31,0,3,7,58,5,10
646333,5.06,0,11,7,26,3,7
603101,0.0,0,6,10,4,1,4
605035,2.32,0,3,19,19,3,5
618351,4.84,0,3,6,28,3,6
603412,2.46,0,3,12,26,2,5
636125,4.84,0,3,9,18,3,4
645170,3.68,0,5,6,20,1,6
607094,4.53,0,11,5,20,2,6
624691,1.34,0,10,8,17,2,4
635339,0.0,0,8,3,27,3,8
634394,4.98,0,10,6,23,2,6
628187,3.96,0,3,21,10,1,5
637323,4.96,0,3,7,34,2,7
628507,4.52,0,3,8,29,3,8
650523,3.57,0,7,12,38,1,9
626220,3.88,0,6,5,10,2,4
609794,6.16,0,3,15,46,3,9
609066,5.2,0,3,9,55,5,9
626654,3.62,0,3,5,17,1,6
614873,3.01,0,25,6,26,3,9
627469,2.3,0,3,17,9,2,4
640031,5.77,0,3,9,67,3,11
635615,4.6,0,3,9,40,3,7
616899,4.82,0,2,7,26,3,6
639628,3.96,0,3,9,10,1,3
629966,5.17,0,3,6,40,3,10
647212,5.37,0,3,11,16,3,5
459948,6.28,1,2,9,79,5,14
632737,8.63,0,13,2,27,2,5
627305,4.97,0,3,4,28,3,7
618682,3.91,0,3,18,21,2,5
616032,8.63,0,13,2,11,2,4
645636,3.7,0,11,7,42,4,9
536799,6.27,1,3,11,78,3,5
627912,8.26,0,3,6,55,2,12
629412,5.05,0,16,13,47,5,11
637640,2.27,0,10,8,11,1,4
639064,4.13,0,3,11,15,2,3
632029,5.04,0,8,7,15,1,4
634941,5.92,0,3,13,32,4,6
637735,4.84,0,3,7,19,3,5
631614,3.54,0,2,8,34,3,10
636991,3.0,0,3,7,12,1,4
631203,4.16,0,3,13,29,2,7
635252,5.65,0,3,4,38,3,7
610295,0.0,0,3,8,4,2,4
638762,0.0,0,3,5,12,2,4
608420,4.9,0,3,8,31,3,6
634043,8.63,0,13,2,28,2,5
527941,6.1,2,3,12,88,8,15
645210,2.71,0,11,14,6,1,6
642795,2.78,0,3,22,12,1,5
606676,2.59,0,2,8,15,2,4
605365,1.02,0,2,4,27,3,6
618568,8.63,0,13,2,14,2,5
642597,5.46,0,3,7,25,1,3
637492,3.07,0,3,9,12,3,5
605146,4.58,0,3,16,18,2,5
638924,4.26,0,3,10,13,3,5
241193,4.55,1,3,8,82,4,15
640730,4.12,0,3,8,17,1,4
220695,0.0,0,3,9,37,4,8
612866,4.44,0,6,4,29,4,8
611886,4.9,0,6,7,35,4,8
80714,0.0,0,5,11,43,5,10
606349,2.13,0,3,8,18,2,5
636151,5.13,0,7,11,47,4,10
630183,3.55,0,3,10,19,2,5
626620,4.56,0,3,11,14,1,3
615535,3.53,0,3,9,27,1,5
647720,5.58,0,9,6,29,2,6
613448,4.77,0,3,5,23,2,5
644818,5.79,0,3,8,26,2,5
641454,4.1,0,3,10,16,3,4
616614,5.0,0,3,4,39,4,6
627596,4.17,0,3,4,24,3,5
650102,3.1,0,3,19,14,1,6
524404,5.01,2,3,11,152,17,38
646770,2.56,0,2,8,18,1,4
635688,4.98,0,3,13,35,6,7
629635,0.0,0,8,3,23,3,7
607709,4.23,0,3,5,23,1,5
604915,2.69,0,3,10,14,2,4
638143,4.27,0,3,9,23,3,5
603966,5.74,0,3,9,29,3,5
649208,4.61,0,6,9,20,2,6
642610,4.56,0,3,9,30,3,5
619974,0.0,0,3,10,11,1,4
648798,5.74,0,3,9,16,2,4
633427,3.12,0,3,8,11,2,4
616406,4.17,0,11,6,34,3,10
628040,3.1,0,12,16,8,1,4
636962,2.46,0,19,14,13,1,6
633055,4.92,0,3,5,20,1,5
604839,0.0,0,15,4,16,1,6
609059,3.12,0,3,15,28,3,8
633927,0.0,0,12,10,26,2,9
636431,3.44,0,10,7,11,1,4
603818,4.55,0,3,10,22,1,6
625353,4.62,0,3,4,33,3,7
634175,2.89,0,26,2,17,4,9
607293,5.88,0,3,6,56,6,10
615975,2.97,0,3,6,10,2,3
647024,4.61,0,3,14,15,3,5
522184,5.62,1,2,4,113,12,19
635472,3.34,0,5,9,22,3,6
627058,4.6,0,13,8,28,2,6
625718,3.94,0,3,10,23,2,6
625759,2.82,0,3,7,16,1,4
610901,5.09,0,5,6,94,4,19
628008,3.98,0,13,4,41,5,9
640584,4.0,0,3,14,15,1,5
618730,5.8,0,3,9,9,1,4
624623,3.04,0,3,24,13,1,4
644608,5.09,0,3,6,19,2,4
636344,1.98,0,3,5,7,2,3
603172,3.41,0,3,13,20,3,6
649322,2.7,0,3,4,12,2,4
626047,8.35,0,3,7,46,6,9
630529,4.83,0,3,11,25,2,6
604922,4.73,0,9,11,9,2,4
611065,2.23,0,2,5,9,1,3
641725,4.09,0,3,9,30,4,7
639946,2.55,0,3,4,3,2,4
635389,5.87,0,3,8,16,2,4
626994,4.56,0,3,7,7,1,3
648264,4.77,0,3,9,22,2,5
618336,4.86,0,3,9,24,3,6
639295,3.53,0,12,5,31,3,7
626526,4.35,0,9,13,10,2,4
635138,4.87,0,3,4,24,2,5
641799,4.58,0,3,15,10,2,4
609650,5.57,0,3,3,29,3,6
610881,5.1,0,3,3,61,2,15
609795,0.0,0,3,15,18,2,6
625987,5.89,0,3,6,20,1,5
637742,4.61,0,3,3,20,1,7
638344,4.75,0,3,7,19,4,5
638927,5.29,0,3,10,22,2,5
606012,0.0,0,3,14,10,2,4
632717,5.01,0,12,4,35,6,11
620539,6.91,0,3,4,18,1,5
616601,3.69,0,3,9,14,1,4
619512,3.94,0,3,9,19,3,5
611755,5.4,0,2,8,30,3,6
617224,3.19,0,2,5,14,3,4
620663,4.75,0,11,7,19,2,7
633115,4.41,0,3,14,32,2,5
633534,5.32,0,12,10,33,5,8
634273,2.47,0,3,5,24,2,4
603352,4.8,0,3,11,16,3,5
617428,3.9,0,8,4,19,2,5
647684,2.19,0,13,5,19,2,6
649174,1.74,0,16,7,13,2,6
615210,4.93,0,16,6,41,4,10
634008,8.63,0,13,2,32,2,6
605075,1.36,0,3,14,13,1,4
611508,3.05,0,2,4,33,4,7
632406,4.55,0,3,4,20,3,4
633714,4.15,0,3,17,11,2,4
644386,4.86,0,3,10,7,1,4
94479,1.29,0,3,8,22,3,6
650027,0.0,0,11,6,14,1,4
637677,2.25,0,3,10,17,1,5
637858,3.53,0,11,11,20,2,5
632531,10.0,0,3,8,5,1,3
636687,10.0,0,3,7,9,1,2
624238,5.04,0,13,8,31,3,8
624624,4.73,0,9,4,12,2,5
639621,4.78,0,10,4,23,2,6
620155,5.04,0,3,4,29,3,7
624448,5.02,0,3,11,21,1,6
617657,5.03,0,6,5,90,3,17
643836,2.19,0,2,7,31,2,7
617122,3.45,0,3,13,17,2,5
632506,4.79,0,3,14,18,3,7
643198,3.37,0,3,6,17,1,4
627707,5.05,0,3,6,9,3,4
632312,3.75,0,8,5,37,2,8
611467,5.33,0,3,8,62,3,9
641878,4.14,0,15,3,18,2,6
627169,2.99,0,3,7,14,1,4
649190,5.31,0,3,7,36,4,8
637259,4.65,0,3,11,29,2,6
620323,3.29,0,3,8,7,1,4
632759,4.89,0,3,7,48,6,10
634657,5.31,0,3,13,23,2,5
648588,4.56,0,3,9,9,1,4
638092,0.0,0,7,6,19,2,5
630338,4.12,0,5,9,22,2,6
636859,3.23,0,3,12,16,1,4
605909,3.12,0,3,9,18,1,4
603262,2.92,0,3,9,21,2,5
612699,2.08,0,3,15,28,2,6
611472,8.26,0,3,6,64,3,9
610810,2.43,0,3,6,4,1,3
616321,5.0,0,3,4,38,5,8
627657,2.63,0,3,9,10,1,3
617707,4.68,0,3,10,24,1,6
646378,4.74,0,3,15,19,2,5
604182,5.51,0,3,8,30,1,8
647447,4.56,0,3,4,9,1,3
649892,3.41,0,3,4,30,3,6
631582,4.77,0,3,6,28,3,7
610114,5.25,0,3,12,31,2,8
650157,4.82,0,5,8,27,3,8
634207,4.82,0,14,10,25,3,10
632502,6.35,0,3,6,11,1,3
609964,3.97,0,11,5,26,1,5
627049,4.68,0,3,8,49,7,11
624764,2.94,0,3,13,4,2,3
613037,5.46,0,4,3,22,3,6
337490,0.0,0,3,15,28,3,6
643369,2.82,0,3,14,13,1,4
634992,4.82,0,2,3,43,4,8
613640,6.35,0,3,10,41,4,8
629758,4.7,0,7,2,30,3,7
650686,4.57,0,12,7,24,5,7
606789,1.51,0,10,11,12,1,4
650099,0.0,0,3,4,18,2,5
638591,3.72,0,7,8,32,4,7
630635,4.77,0,12,5,22,1,7
610962,3.16,0,8,9,20,2,7
613048,4.84,0,12,3,38,3,9
606058,3.62,0,3,10,14,1,5
646708,4.69,0,3,11,27,3,6
603418,1.67,0,2,9,9,1,3
632107,3.12,0,2,4,14,2,4
618121,4.57,0,3,16,25,2,6
627803,4.66,0,15,5,17,2,6
638220,4.53,0,3,8,14,2,3
633523,4.72,0,3,15,25,3,5
608579,0.0,0,13,5,9,2,4
603429,4.55,0,3,11,20,2,5
611414,2.52,0,3,18,34,4,7
609551,4.72,0,3,4,41,5,9
632386,4.02,0,3,12,35,4,8
633281,3.6,0,3,5,5,1,3
606621,4.97,0,3,2,17,2,4
615868,5.33,0,3,4,36,3,6
634129,3.84,0,3,6,13,1,4
613532,4.67,0,6,6,29,3,7
639157,5.18,0,2,3,25,6,8
614292,0.0,0,3,9,21,2,5
628639,3.65,0,14,2,14,1,4
638275,4.18,0,3,10,25,3,6
638912,2.91,0,3,9,11,1,5
647567,0.0,0,10,13,30,2,6
642677,5.7,0,3,12,9,1,3
632896,5.35,0,3,8,31,1,5
605773,3.81,0,3,15,11,1,3
636066,6.55,0,3,6,53,5,9
626671,2.71,0,3,4,16,1,4
647371,4.63,0,5,6,13,1,5
632287,2.68,0,2,6,30,2,7
642926,2.86,0,3,20,13,1,4
635427,5.05,0,5,5,43,4,8
610716,3.93,0,9,3,8,1,4
615708,8.63,0,13,2,15,2,5
628423,4.93,0,3,5,27,2,6
603504,4.53,0,9,9,21,2,4
606865,3.41,0,3,9,18,2,4
603885,3.08,0,3,13,14,3,5
625740,3.23,0,3,14,11,2,5
616027,5.05,0,3,11,26,1,6
627152,3.71,0,3,13,26,3,6
644620,4.79,0,3,15,42,5,12
616866,3.66,0,3,7,12,2,4
630732,5.68,0,3,10,39,5,9
611640,4.53,0,3,4,15,1,4
638675,3.38,0,3,7,25,3,8
618665,8.63,0,13,2,16,2,5
618674,3.02,0,3,10,14,1,4
146703,1.47,0,2,13,22,2,5
627658,5.42,0,3,12,49,5,8
637433,4.62,0,5,5,22,2,8
603346,4.55,0,3,11,19,2,4
635496,2.46,0,3,10,16,1,4
648487,3.12,0,2,6,26,3,5
610097,4.86,0,3,9,28,2,6
631543,5.06,0,16,3,8,2,4
611990,3.08,0,3,18,24,2,7
610638,3.28,0,3,7,7,1,4
608414,0.0,0,24,5,11,1,7
617873,8.63,0,13,2,20,2,4
630805,4.82,0,3,6,54,7,13
629352,4.56,0,3,13,14,2,6
647285,4.63,0,12,14,40,2,8
627017,2.92,0,6,10,25,3,6
614247,3.73,0,3,8,15,1,4
636736,4.68,0,8,7,19,2,5
633816,0.0,0,2,13,12,2,4
115251,0.0,0,46,3,0,0,7
615985,0.0,0,3,15,22,1,5
650770,4.66,0,3,14,44,3,9
641323,4.56,0,3,11,9,2,3
606350,0.0,0,10,15,26,1,3
631413,8.63,0,13,2,9,2,4
611262,3.69,0,3,13,29,2,6
645888,4.35,0,3,7,34,4,8
650228,4.54,0,3,12,52,3,10
619965,4.67,0,3,12,11,1,4
642136,4.95,0,2,17,27,2,6
648775,0.0,0,14,10,10,1,4
624636,4.82,0,10,8,18,2,5
624521,4.84,0,6,8,8,2,4
627977,5.52,0,3,12,21,3,5
610658,1.44,0,17,3,37,2,7
620292,4.58,0,3,9,9,1,4
621109,3.15,0,11,6,10,2,4
608067,3.7,0,3,15,42,3,8
613993,4.9,0,11,4,36,2,9
641957,8.63,0,13,2,11,2,4
642955,3.33,0,4,3,18,2,5
138000,4.6,1,5,5,97,7,21
606261,0.0,0,5,9,7,1,5
617669,4.88,0,9,9,29,4,6
603536,4.81,0,3,10,15,2,4
611156,0.0,0,11,3,53,5,8
637883,4.77,0,3,5,46,2,12
626758,3.91,0,3,6,13,2,3
644589,4.39,0,3,16,5,2,4
645677,6.31,0,5,8,32,5,8
609644,4.55,0,3,10,5,2,3
627229,2.5,0,15,5,13,2,5
604289,5.33,0,3,6,7,2,3
633754,3.89,0,3,10,20,1,6
644666,4.97,0,3,7,21,3,6
650642,4.9,0,3,9,35,5,8
605163,0.0,0,2,11,12,2,5
640196,4.53,0,15,4,8,2,4
629888,5.09,0,3,8,36,2,8
604229,3.34,0,3,12,41,3,9
16634,0.0,0,34,6,0,0,4
627705,5.21,0,3,14,28,2,5
646277,2.61,0,3,19,14,2,5
612779,5.33,0,3,5,20,2,5
640086,5.33,0,3,4,34,3,6
620311,3.57,0,3,16,9,1,4
616958,5.02,0,2,4,44,4,7
615895,3.1,0,17,9,31,5,11
644258,4.54,0,3,8,30,3,5
639314,2.81,0,3,7,17,2,3
632357,4.39,0,5,11,29,4,7
649991,4.78,0,5,16,8,2,5
637927,3.26,0,3,6,33,3,6
612015,4.62,0,6,4,35,4,8
624275,6.53,0,3,19,51,3,10
604199,5.33,0,3,6,45,4,8
626023,5.93,0,3,8,61,6,11
603232,0.0,0,2,7,16,1,5
637459,4.95,0,3,8,30,5,8
617664,5.07,0,3,7,37,5,9
628012,4.91,0,3,10,24,4,7
635235,5.14,0,3,10,37,3,7
639069,4.88,0,3,14,16,3,5
641386,3.15,0,3,7,20,1,4
23635,2.77,0,3,24,25,2,4
637130,4.75,0,3,11,16,2,5
607778,4.22,0,3,17,34,4,8
629151,4.66,0,3,18,25,1,9
620485,5.05,0,3,15,64,5,11
603880,3.1,0,3,5,42,1,9
639398,4.6,0,3,6,49,4,10
635275,4.56,0,6,3,64,5,9
609201,2.72,0,3,11,6,1,4
624872,3.0,0,2,6,27,3,6
607572,4.62,0,3,4,9,1,3
638934,5.47,0,3,10,16,2,4
620186,7.24,0,3,5,44,5,10
616456,7.26,0,5,3,60,5,12
607910,2.68,0,2,13,10,1,3
632438,3.52,0,3,14,41,1,8
